Lithuania,2022-02-05,2518
Maldives,2022-01-29,3122
Slovenia,2022-01-22,3023
Liberia,2022-01-30,1580
San Marino,2022-02-03,126
Portugal,2022-01-02,46584
Luxembourg,2022-01-24,5592
Cyprus,2022-01-08,3393
Tajikistan,2022-01-01,41737
Mexico,2022-01-23,656879
Australia,2022-01-09,188334
Ireland,2022-01-02,28883
Sint Maarten (Dutch part),2022-01-19,341
Namibia,2022-01-11,908
Bosnia and Herzegovina,2022-01-02,4315
Yemen,2022-02-04,2143
Guernsey,2022-01-19,63
Malta,2022-02-16,1103
El Salvador,2022-01-31,9295
Panama,2022-02-13,13541
Estonia,2022-01-06,3262
Upper middle income,2022-02-19,9250736
Sierra Leone,2022-01-20,32362
Egypt,2022-01-15,341236
Slovakia,2022-01-20,15791
Sint Maarten (Dutch part),2022-02-07,59
Morocco,2022-01-10,71673
Lower middle income,2022-01-08,12944182
Barbados,2022-02-03,148
Estonia,2022-02-01,2494
Kenya,2022-01-25,64454
San Marino,2022-01-10,145
Singapore,2022-01-04,39872
Belize,2022-01-09,477
Djibouti,2022-01-13,608
Thailand,2022-02-11,271333
Iran,2022-01-02,389378
Hungary,2022-02-12,9358
New Zealand,2022-01-05,15257
Liechtenstein,2022-01-16,319
Mongolia,2022-02-20,814
England,2022-02-01,77461
Somalia,2022-02-05,1578
France,2022-01-09,643321
Greenland,2022-01-20,52
Georgia,2022-01-13,7294
World,2022-02-17,21997335
Cambodia,2022-01-06,43673
Malta,2022-01-05,6603
Ireland,2022-01-23,13548
China,2022-02-09,3107571
Guatemala,2022-02-07,48830
Chad,2022-01-04,2544
Slovakia,2022-01-27,9849
Turkey,2022-01-06,532641
Honduras,2022-01-21,50004
British Virgin Islands,2022-01-25,13
Montenegro,2022-01-10,757
Upper middle income,2022-02-08,5895561
Azerbaijan,2022-01-30,26701
Ecuador,2022-01-23,82617
Kazakhstan,2022-02-19,351158
Venezuela,2022-01-19,126261
Wallis and Futuna,2022-01-18,6
Sweden,2022-02-13,35464
Greenland,2022-01-24,37
Bolivia,2022-02-10,30751
New Zealand,2022-01-17,38876
Uruguay,2022-01-23,19996
Comoros,2022-01-10,609
Chile,2022-02-13,60595
Isle of Man,2022-01-12,438
Honduras,2022-01-06,31380
Tanzania,2022-01-19,33124
Zimbabwe,2022-01-10,12609
Ghana,2022-02-08,84487
Jersey,2022-01-05,508
Afghanistan,2022-02-12,14341
France,2022-01-24,329099
Fiji,2022-01-23,177
British Virgin Islands,2022-02-10,1
Belize,2022-01-26,754
Vanuatu,2022-01-17,736
Paraguay,2022-02-18,17542
Greece,2022-01-07,63444
South America,2022-01-01,1277160
Guernsey,2022-01-23,76
Tajikistan,2022-02-06,42206
Gabon,2022-01-20,3227
Nepal,2022-01-14,225014
Philippines,2022-01-23,631560
Oman,2022-01-14,11708
Iran,2022-02-07,500479
Romania,2022-02-01,18056
Guyana,2022-02-18,1228
Taiwan,2022-01-07,62113
Czechia,2022-02-12,13292
Liberia,2022-01-23,1580
Yemen,2022-01-10,1926
Belarus,2022-01-01,67398
United Kingdom,2022-02-18,62382
Guatemala,2022-01-24,77439
Malaysia,2022-02-15,155080
Jersey,2022-01-23,186
Hungary,2022-02-05,14915
Brazil,2022-01-28,1286679
Austria,2022-01-13,46529
Bahamas,2022-02-07,316
Finland,2022-01-21,36847
Bolivia,2022-01-18,71776
Tunisia,2022-01-07,31403
Antigua and Barbuda,2022-01-11,91
Ecuador,2022-01-02,51546
Morocco,2022-02-08,52700
Bulgaria,2022-01-30,8594
Gabon,2022-01-13,3128
Sweden,2022-02-15,33482
Scotland,2022-02-05,6910
North Macedonia,2022-01-31,1105
Anguilla,2022-01-10,21
Hungary,2022-02-02,20305
Slovakia,2022-02-10,3598
Ethiopia,2022-01-25,886
Hong Kong,2022-01-02,17404
Ireland,2022-01-16,26990
Kenya,2022-02-13,233947
Pakistan,2022-01-06,683810
Indonesia,2022-01-01,1344493
United Arab Emirates,2022-01-14,26977
Cape Verde,2022-01-25,2853
Africa,2022-01-14,1584168
Gibraltar,2022-01-03,17
Rwanda,2022-01-06,127901
Algeria,2022-02-07,16222
Ireland,2022-02-13,8273
Ukraine,2022-02-19,53178
Comoros,2022-01-26,609
Benin,2022-01-24,15056
Nicaragua,2022-02-08,22118
Belize,2022-01-04,338
Kosovo,2022-02-03,3184
Lower middle income,2022-01-24,13275438
Venezuela,2022-01-07,126261
Madagascar,2022-01-23,5727
Anguilla,2022-01-01,21
Belgium,2022-01-19,91627
Grenada,2022-01-09,179
Iraq,2022-01-13,55912
Saint Kitts and Nevis,2022-01-22,55
Yemen,2022-01-23,4240
New Zealand,2022-01-18,41523
Comoros,2022-01-02,2025
Lithuania,2022-01-27,5706
Sweden,2022-01-21,74882
Luxembourg,2022-01-31,3105
Uruguay,2022-01-24,19444
Djibouti,2022-01-21,582
Tajikistan,2022-01-04,47972
Tunisia,2022-02-03,10656
Andorra,2022-01-12,865
Serbia,2022-01-22,5250
Somalia,2022-02-06,1578
Slovakia,2022-01-02,26622
Ethiopia,2022-02-06,141
Finland,2022-01-15,42690
Denmark,2022-01-20,30899
South Africa,2022-01-11,66277
Qatar,2022-02-03,24921
Iceland,2022-01-29,1906
North Macedonia,2022-02-11,945
Singapore,2022-02-07,23763
Italy,2022-02-03,429637
Lebanon,2022-01-18,15392
Poland,2022-01-06,116098
Benin,2022-01-03,17660
British Virgin Islands,2022-02-09,2
Netherlands,2022-02-15,13434
Saint Kitts and Nevis,2022-02-16,220
Egypt,2022-01-19,297903
Guernsey,2022-01-09,645
Belize,2022-02-09,520
Isle of Man,2022-01-14,244
Sierra Leone,2022-01-13,10103
Estonia,2022-01-23,3577
Botswana,2022-01-11,2733
Malta,2022-02-08,1413
Kazakhstan,2022-01-10,6912
Thailand,2022-01-03,190627
Kyrgyzstan,2022-02-04,8298
Iraq,2022-02-01,41593
South Sudan,2022-01-09,810
Maldives,2022-01-07,270
North America,2022-01-30,1899208
Germany,2022-01-04,393904
Thailand,2022-02-04,260055
Saudi Arabia,2022-01-30,224007
Finland,2022-01-25,50094
Bangladesh,2022-01-17,1994776
Aruba,2022-02-10,61
Kenya,2022-01-03,84548
Cambodia,2022-02-09,44954
Pakistan,2022-02-07,1599002
Liberia,2022-01-20,1580
Cuba,2022-02-01,68415
Yemen,2022-01-14,1926
El Salvador,2022-01-18,15221
India,2022-02-20,3642105
Ireland,2022-01-18,24168
Lower middle income,2022-02-01,9655360
Maldives,2022-02-03,2802
Sri Lanka,2022-01-21,71952
Dominican Republic,2022-01-06,14074
Scotland,2022-01-19,16515
Bermuda,2022-02-10,184
Malawi,2022-01-10,5029
Zambia,2022-01-14,28992
Aruba,2022-01-27,174
Ecuador,2022-01-20,90611
Guyana,2022-01-28,2094
Comoros,2022-02-01,3742
Bermuda,2022-01-10,157
United Arab Emirates,2022-02-03,27422
Syria,2022-02-12,2829
Canada,2022-02-12,126507
Zambia,2022-01-20,29776
Gambia,2022-01-13,2299
Botswana,2022-01-06,2733
Chile,2022-01-19,69007
Curacao,2022-01-25,344
Poland,2022-01-11,170789
European Union,2022-02-10,1228383
Macao,2022-01-19,2576
High income,2022-02-13,3373534
Algeria,2022-01-11,20770
Senegal,2022-01-26,4472
Eswatini,2022-01-31,1780
Senegal,2022-02-17,
Guyana,2022-01-24,1925
Slovenia,2022-01-24,2947
Venezuela,2022-01-06,126261
Iceland,2022-02-02,2046
Africa,2022-01-27,1830431
Hungary,2022-01-28,24536
United States,2022-01-08,1216532
Gabon,2022-01-07,3128
Czechia,2022-02-16,10748
Niger,2022-02-17,
Belgium,2022-01-30,42755
French Polynesia,2022-01-05,319
Senegal,2022-02-01,4472
Peru,2022-02-14,92746
Sao Tome and Principe,2022-01-07,384
Faeroe Islands,2022-01-27,152
Kuwait,2022-02-04,5638
Barbados,2022-01-28,193
Djibouti,2022-01-23,568
Senegal,2022-01-10,2752
Kiribati,2022-01-04,640
Europe,2022-02-11,1659257
South America,2022-02-14,2087770
North Macedonia,2022-02-10,950
Belize,2022-02-14,407
Guernsey,2022-01-12,262
Cayman Islands,2022-01-20,192
Ecuador,2022-01-09,90954
Cook Islands,2022-02-10,6
Botswana,2022-01-08,2733
Paraguay,2022-01-28,9675
Sint Maarten (Dutch part),2022-01-11,516
Eswatini,2022-01-22,3308
Mexico,2022-02-01,662180
Peru,2022-02-06,111788
Kenya,2022-01-09,67992
Madagascar,2022-01-03,7645
Gibraltar,2022-01-28,114
High income,2022-01-12,6718517
Libya,2022-01-28,10971
Isle of Man,2022-01-11,543
Uzbekistan,2022-01-03,93903
Benin,2022-01-10,16074
New Zealand,2022-01-02,11274
Poland,2022-02-06,92221
New Zealand,2022-01-28,61279
Northern Ireland,2022-01-05,6571
Bangladesh,2022-01-22,1591991
Costa Rica,2022-01-16,18547
France,2022-01-31,249932
Sudan,2022-02-02,159116
Guyana,2022-02-04,1548
Angola,2022-01-31,112242
Central African Republic,2022-01-19,3082
Kiribati,2022-01-13,821
Somalia,2022-01-22,2071
Upper middle income,2022-02-14,10072015
Norway,2022-01-20,44630
Mauritania,2022-01-06,59070
Australia,2022-01-25,281357
Low income,2022-01-22,1054460
British Virgin Islands,2022-01-29,6
Switzerland,2022-02-13,10871
Jamaica,2022-01-30,2808
Portugal,2022-02-06,71326
Jordan,2022-01-22,27480
Indonesia,2022-02-08,1252137
Libya,2022-01-12,19020
Afghanistan,2022-02-03,12025
Norway,2022-01-26,31290
Ukraine,2022-01-19,69652
Comoros,2022-01-13,609
Kenya,2022-01-06,67328
Saint Kitts and Nevis,2022-01-16,61
European Union,2022-01-02,2192770
Thailand,2022-02-16,234827
New Caledonia,2022-01-05,175
Portugal,2022-02-02,77120
Russia,2022-02-05,283575
Curacao,2022-01-23,425
Benin,2022-01-23,15226
Tunisia,2022-01-10,24767
Scotland,2022-02-06,6502
Dominica,2022-01-22,46
Chile,2022-01-16,84955
Honduras,2022-02-02,21412
Guyana,2022-01-18,1906
Kyrgyzstan,2022-02-02,9220
Japan,2022-02-20,922996
Guinea,2022-01-03,74737
Sao Tome and Principe,2022-01-11,384
Cyprus,2022-01-12,4707
Iran,2022-01-05,412771
World,2022-01-05,30410296
Zambia,2022-02-20,18044
Netherlands,2022-01-01,233514
Jamaica,2022-01-16,3500
Italy,2022-01-08,570601
Colombia,2022-02-10,217147
Kiribati,2022-01-07,802
Burundi,2022-01-14,44
Bahrain,2022-01-04,6296
Upper middle income,2022-01-04,12516073
Nicaragua,2022-01-02,27001
Northern Ireland,2022-01-23,4072
Jersey,2022-02-08,105
Haiti,2022-02-09,453
Cyprus,2022-02-17,1823
Seychelles,2022-01-12,347
India,2022-01-26,6247433
European Union,2022-02-08,1332174
United Arab Emirates,2022-02-02,29060
Nicaragua,2022-02-10,20522
Mongolia,2022-01-30,2046
Benin,2022-01-15,16074
Africa,2022-02-04,1067655
Solomon Islands,2022-02-07,962
Vietnam,2022-01-16,1073987
Low income,2022-02-10,383473
Cayman Islands,2022-02-06,62
World,2022-02-18,23676955
India,2022-02-13,4575122
Lebanon,2022-01-21,13592
Estonia,2022-01-17,4585
Cape Verde,2022-02-04,2853
Anguilla,2022-01-25,29
Timor,2022-01-01,1006
Bahamas,2022-02-14,330
Gambia,2022-01-20,2299
Malaysia,2022-02-18,154057
Colombia,2022-01-03,141930
Norway,2022-02-12,9318
Albania,2022-01-19,5471
Syria,2022-01-22,2829
Mexico,2022-01-07,278044
Macao,2022-01-01,1396
Chad,2022-01-17,2356
Europe,2022-02-17,1592593
Haiti,2022-02-15,453
Bosnia and Herzegovina,2022-01-24,4315
Canada,2022-01-19,338530
Armenia,2022-01-04,4819
Oceania,2022-01-07,209670
Suriname,2022-02-12,144
Ireland,2022-01-01,26810
Saint Vincent and the Grenadines,2022-02-14,89
Mongolia,2022-01-23,4190
Germany,2022-01-30,368318
Sri Lanka,2022-01-20,72539
Curacao,2022-02-17,134
Saint Lucia,2022-01-14,127
European Union,2022-01-13,3286438
Bangladesh,2022-01-11,1029140
Georgia,2022-02-18,3355
Nigeria,2022-01-25,190867
Faeroe Islands,2022-01-01,398
Slovenia,2022-01-28,2642
Hungary,2022-02-10,10143
Scotland,2022-01-30,8777
Guatemala,2022-02-12,48090
New Zealand,2022-01-23,49679
Nicaragua,2022-01-18,37212
Zimbabwe,2022-02-17,8448
Low income,2022-02-09,373615
Denmark,2022-01-07,53302
South Africa,2022-01-20,65265
Turks and Caicos Islands,2022-01-29,122
Saint Lucia,2022-02-04,82
Paraguay,2022-01-03,29383
South Korea,2022-01-02,544209
Saint Vincent and the Grenadines,2022-02-05,207
Belize,2022-01-12,685
Finland,2022-01-13,52247
Kenya,2022-02-05,201734
Comoros,2022-01-18,609
Saudi Arabia,2022-01-18,180963
Liechtenstein,2022-01-20,233
Finland,2022-01-01,38898
Portugal,2022-01-06,57757
Lithuania,2022-02-04,2601
Tajikistan,2022-01-24,27965
Lithuania,2022-02-14,1297
Montenegro,2022-02-18,321
Czechia,2022-02-17,10047
Taiwan,2022-02-16,271131
Oman,2022-01-29,16068
Cambodia,2022-02-19,76014
Cayman Islands,2022-01-10,205
Guernsey,2022-01-17,156
Aruba,2022-02-02,62
Myanmar,2022-01-19,184179
New Caledonia,2022-01-25,197
British Virgin Islands,2022-01-06,11
Madagascar,2022-01-26,5727
Somalia,2022-01-17,4535
Europe,2022-02-10,1703313
Switzerland,2022-02-07,14921
Jersey,2022-02-03,116
Latvia,2022-01-27,5951
Suriname,2022-01-24,205
Israel,2022-02-19,4061
Lebanon,2022-01-24,11977
Barbados,2022-02-19,132
Africa,2022-01-06,2171184
Egypt,2022-02-03,277821
Liberia,2022-02-07,1580
Paraguay,2022-01-18,22393
Pakistan,2022-02-01,604420
Cape Verde,2022-01-10,1787
Uruguay,2022-02-07,11218
Jersey,2022-01-11,465
India,2022-01-27,5539846
Bahamas,2022-01-15,561
Suriname,2022-02-01,265
Laos,2022-01-25,48048
China,2022-01-21,4527714
Czechia,2022-01-16,67101
British Virgin Islands,2022-01-27,8
Sierra Leone,2022-01-23,32362
Czechia,2022-01-11,75663
Scotland,2022-02-19,5437
Portugal,2022-02-04,74742
Mexico,2022-01-09,428848
Serbia,2022-01-14,4153
Saint Lucia,2022-01-28,68
Argentina,2022-01-24,386645
South Korea,2022-01-03,502043
Norway,2022-01-25,35237
Russia,2022-02-11,290452
Czechia,2022-01-07,69216
Kosovo,2022-02-19,948
Northern Ireland,2022-01-30,2617
Fiji,2022-01-18,155
Kyrgyzstan,2022-01-11,5615
Iran,2022-02-05,537174
Bangladesh,2022-01-23,1310970
Jamaica,2022-02-18,1943
Kenya,2022-01-19,54546
Algeria,2022-01-19,16222
Pakistan,2022-01-25,588739
Cambodia,2022-02-20,74728
Bolivia,2022-01-31,47200
Mozambique,2022-01-26,80250
Spain,2022-01-05,194965
Low income,2022-02-18,536240
Estonia,2022-01-01,3677
Poland,2022-02-19,51556
South Africa,2022-01-24,64795
Australia,2022-02-20,130917
Guinea-Bissau,2022-02-07,7218
Grenada,2022-01-17,163
Ireland,2022-01-05,29620
Belize,2022-01-14,824
Vanuatu,2022-02-01,399
Brazil,2022-02-15,1133702
Russia,2022-02-15,281764
Syria,2022-01-05,65563
Mexico,2022-01-18,586249
Upper middle income,2022-01-28,9979074
Latvia,2022-02-11,2879
Israel,2022-01-07,52952
Cambodia,2022-02-17,73928
Eswatini,2022-01-24,3021
Paraguay,2022-01-20,19798
Afghanistan,2022-01-17,10115
Austria,2022-02-04,28164
Guatemala,2022-01-09,62596
Brunei,2022-01-06,3913
North America,2022-02-13,1136018
Sierra Leone,2022-02-02,6243
Mali,2022-01-18,11722
Brazil,2022-01-30,1193924
Somalia,2022-01-06,5028
Nepal,2022-01-19,222436
Moldova,2022-01-03,3163
Malta,2022-02-09,1333
Cayman Islands,2022-01-26,141
Estonia,2022-02-09,1478
Argentina,2022-01-01,274712
Guatemala,2022-01-04,20946
Azerbaijan,2022-01-24,20251
Solomon Islands,2022-01-18,760
Anguilla,2022-02-11,17
Austria,2022-01-16,43591
Latvia,2022-02-05,3647
Benin,2022-01-13,16074
Myanmar,2022-01-16,187062
Iceland,2022-02-04,2054
Slovakia,2022-01-06,25502
United Arab Emirates,2022-01-12,29088
China,2022-01-01,11882143
Antigua and Barbuda,2022-01-31,42
Malta,2022-02-07,1489
Scotland,2022-02-13,6294
Faeroe Islands,2022-01-22,189
New Caledonia,2022-01-29,179
Switzerland,2022-01-10,70470
Cote d'Ivoire,2022-01-11,19790
Liberia,2022-01-24,1580
European Union,2022-02-15,963037
Oceania,2022-01-28,316951
Papua New Guinea,2022-01-25,803
Sri Lanka,2022-01-15,80351
Faeroe Islands,2022-02-18,26
Belize,2022-02-15,381
Iran,2022-02-12,361372
Switzerland,2022-01-14,65067
Croatia,2022-01-20,14037
Djibouti,2022-02-17,
Turks and Caicos Islands,2022-02-08,52
Belarus,2022-01-25,52161
Malta,2022-02-05,1683
Botswana,2022-01-17,2733
Haiti,2022-02-12,453
France,2022-01-16,533325
World,2022-01-23,29455829
Peru,2022-01-04,172583
North America,2022-02-20,1189257
England,2022-02-17,52757
Vietnam,2022-01-19,1076904
Tajikistan,2022-02-01,45426
Togo,2022-01-13,4836
Saint Kitts and Nevis,2022-02-02,41
Albania,2022-02-03,16309
Israel,2022-01-01,22736
Ecuador,2022-02-07,60479
Upper middle income,2022-02-04,5111498
Saint Kitts and Nevis,2022-02-07,164
Ghana,2022-02-06,84487
Cuba,2022-02-18,19505
Russia,2022-01-14,355582
South Africa,2022-01-19,66161
Faeroe Islands,2022-01-16,181
Greece,2022-01-14,78769
Madagascar,2022-01-16,5727
Lithuania,2022-01-24,6768
Ecuador,2022-01-21,85846
Sint Maarten (Dutch part),2022-01-21,120
Luxembourg,2022-02-07,2327
Iraq,2022-02-07,41896
Palestine,2022-01-06,3012
Barbados,2022-02-02,155
South Korea,2022-02-09,238855
Sweden,2022-01-23,77902
Scotland,2022-01-22,13116
Liechtenstein,2022-01-12,227
Belize,2022-02-02,661
Cameroon,2022-01-11,254
Kosovo,2022-01-28,4536
Wales,2022-01-21,7215
Cambodia,2022-02-10,45859
Turks and Caicos Islands,2022-01-18,122
Iran,2022-02-10,389279
Venezuela,2022-01-01,126261
Afghanistan,2022-02-10,13781
Israel,2022-02-05,8911
Tajikistan,2022-01-02,41125
Ghana,2022-01-01,59476
Trinidad and Tobago,2022-02-10,1568
New Zealand,2022-02-03,42142
Vietnam,2022-02-17,672906
Norway,2022-01-07,49595
Spain,2022-02-02,154946
Angola,2022-02-06,76695
Slovakia,2022-01-21,15091
Uganda,2022-01-08,107200
South Korea,2022-02-18,169541
Belgium,2022-02-04,31580
Algeria,2022-01-26,16222
Oman,2022-01-05,11708
Nauru,2022-01-08,0
Turks and Caicos Islands,2022-01-23,122
Belize,2022-01-23,707
Estonia,2022-01-02,3776
Zimbabwe,2022-02-19,9628
Montserrat,2022-01-24,27
Mexico,2022-01-22,592574
Eswatini,2022-01-07,1907
United Kingdom,2022-01-12,234520
China,2022-01-16,5439286
Uganda,2022-01-05,136612
Belgium,2022-01-16,112094
Botswana,2022-01-31,2733
Iraq,2022-01-20,49773
Argentina,2022-01-27,276040
New Zealand,2022-01-14,40870
Egypt,2022-01-23,267024
Malawi,2022-02-03,1848
Cambodia,2022-01-19,132709
Samoa,2022-01-21,194
Ukraine,2022-01-18,73626
Estonia,2022-01-08,4388
Colombia,2022-02-18,183675
Denmark,2022-01-28,14386
Isle of Man,2022-01-15,211
Cote d'Ivoire,2022-01-02,103480
Mali,2022-01-11,53531
Taiwan,2022-01-31,213348
Namibia,2022-01-04,476
Maldives,2022-01-22,2460
Maldives,2022-01-04,277
Ecuador,2022-02-13,69319
Ukraine,2022-02-10,58306
Zimbabwe,2022-02-15,8662
Saudi Arabia,2022-01-29,266565
Armenia,2022-01-23,10318
Sao Tome and Principe,2022-01-14,384
Senegal,2022-01-30,4472
Peru,2022-01-12,277565
Malaysia,2022-01-06,183529
Ukraine,2022-01-11,60965
Malta,2022-02-18,935
Yemen,2022-01-27,3087
Timor,2022-01-07,1089
Lower middle income,2022-01-04,13177630
Fiji,2022-01-09,351
Indonesia,2022-02-13,1252137
Mali,2022-01-10,57073
New Caledonia,2022-01-22,208
Romania,2022-01-26,14649
Oceania,2022-01-05,147297
Kyrgyzstan,2022-02-09,7373
Syria,2022-01-06,53266
Estonia,2022-01-07,4044
Algeria,2022-02-05,16222
Malawi,2022-01-29,1140
Cuba,2022-02-11,29666
Equatorial Guinea,2022-01-13,168
Lithuania,2022-01-12,14139
Saint Lucia,2022-01-06,97
Georgia,2022-02-07,4813
Kosovo,2022-01-08,2307
North Macedonia,2022-02-13,935
Belgium,2022-01-28,45700
Djibouti,2022-01-17,608
South Africa,2022-02-13,117029
Indonesia,2022-02-17,1252137
Turks and Caicos Islands,2022-01-15,122
Slovenia,2022-01-14,7817
European Union,2022-02-01,1791928
Romania,2022-01-17,20087
Lower middle income,2022-01-28,10809108
Argentina,2022-01-18,322648
Guyana,2022-02-16,1060
Japan,2022-02-08,622281
Bangladesh,2022-01-05,829757
Seychelles,2022-01-17,347
Dominica,2022-01-04,152
Singapore,2022-01-16,45473
Syria,2022-01-26,2829
Sweden,2022-02-16,32810
Greenland,2022-02-08,13
South Africa,2022-01-15,85634
Turkey,2022-01-09,580861
New Caledonia,2022-02-02,148
Bolivia,2022-02-09,30396
Kenya,2022-01-12,74485
Vietnam,2022-01-14,1103973
Chad,2022-01-08,2544
South Sudan,2022-01-06,810
China,2022-01-26,4601286
Sint Maarten (Dutch part),2022-01-22,113
Bahamas,2022-01-04,618
China,2022-01-02,11195429
Liberia,2022-01-05,11591
United Kingdom,2022-02-15,69413
Namibia,2022-01-03,389
Malaysia,2022-02-01,130091
Moldova,2022-01-26,6385
Oman,2022-02-03,14829
Japan,2022-01-20,154131
United Arab Emirates,2022-02-13,22019
Syria,2022-01-11,4079
Kosovo,2022-02-20,868
Kiribati,2022-01-28,330
Malta,2022-01-15,5804
Indonesia,2022-01-28,1252137
France,2022-01-02,380311
Cyprus,2022-02-01,5071
Zimbabwe,2022-01-04,11583
European Union,2022-02-20,656499
Benin,2022-01-22,15395
Jamaica,2022-01-19,2866
Ethiopia,2022-01-04,8538
Philippines,2022-02-16,410944
Iran,2022-01-10,504556
Zimbabwe,2022-01-26,10929
Nigeria,2022-01-11,248604
Bosnia and Herzegovina,2022-01-16,4315
Colombia,2022-01-29,235698
Angola,2022-01-25,136353
Croatia,2022-01-12,15633
Laos,2022-01-24,46231
Malaysia,2022-01-27,190764
Qatar,2022-01-01,7892
South Sudan,2022-02-17,
Trinidad and Tobago,2022-02-06,1733
Morocco,2022-01-27,46964
Egypt,2022-01-25,263787
Laos,2022-02-10,48048
Gibraltar,2022-02-12,83
Andorra,2022-01-04,865
Brazil,2022-01-12,679749
Ghana,2022-01-15,114744
Myanmar,2022-01-17,186101
Spain,2022-02-05,124456
Vanuatu,2022-01-06,736
Netherlands,2022-01-16,149696
Timor,2022-02-05,623
Iraq,2022-01-16,55691
Denmark,2022-02-12,3935
India,2022-01-02,5979233
Czechia,2022-02-07,19877
El Salvador,2022-02-15,6583
Belarus,2022-02-01,39062
United States,2022-02-08,455179
Greece,2022-02-09,35565
Cuba,2022-01-02,124017
Tunisia,2022-01-06,34063
France,2022-02-16,172471
Lower middle income,2022-01-30,8904041
Portugal,2022-02-16,55591
Low income,2022-02-19,791454
New Caledonia,2022-01-02,183
Maldives,2022-02-09,2777
Montserrat,2022-02-11,16
Chad,2022-01-12,2544
Slovakia,2022-01-14,20324
Liechtenstein,2022-02-13,67
Brunei,2022-01-20,2796
Sweden,2022-02-02,61483
Luxembourg,2022-01-14,6708
Aruba,2022-02-04,62
World,2022-02-02,21070281
Kenya,2022-01-28,60170
Europe,2022-01-31,2526267
Greece,2022-01-22,64778
Ukraine,2022-02-17,55082
Albania,2022-01-11,9063
Benin,2022-01-12,16074
Cuba,2022-01-19,159219
Finland,2022-01-31,51589
Colombia,2022-01-17,278525
Solomon Islands,2022-01-22,1023
Bermuda,2022-01-11,144
El Salvador,2022-02-14,6743
Latvia,2022-02-16,2391
Bhutan,2022-01-26,21486
Morocco,2022-02-17,
Hong Kong,2022-02-20,86323
Cape Verde,2022-01-07,968
Slovenia,2022-01-29,2647
Palestine,2022-01-04,3012
Belize,2022-02-08,539
Bahrain,2022-01-22,3143
Pakistan,2022-01-13,667731
Lithuania,2022-01-13,12931
Guyana,2022-01-10,2051
Japan,2022-01-13,133246
Jamaica,2022-01-17,3507
Kuwait,2022-02-09,18794
Timor,2022-01-11,1200
Cambodia,2022-01-24,119011
Africa,2022-01-03,1970144
Suriname,2022-01-03,271
Greece,2022-01-09,74082
Egypt,2022-01-17,319569
Gibraltar,2022-01-24,121
Egypt,2022-02-02,267634
Bosnia and Herzegovina,2022-01-19,4315
Austria,2022-02-07,22308
Denmark,2022-01-09,56053
Brunei,2022-01-13,3344
Malaysia,2022-02-04,76273
Madagascar,2022-01-20,5727
Malaysia,2022-01-24,193381
Albania,2022-01-07,7769
Hungary,2022-01-23,25526
Chad,2022-02-02,1243
San Marino,2022-01-17,249
Australia,2022-01-04,107501
Netherlands,2022-01-19,108661
China,2022-02-19,5487429
Kiribati,2022-01-26,330
Germany,2022-01-25,460243
Saudi Arabia,2022-01-17,184299
Wales,2022-02-07,3599
Greece,2022-02-13,34554
Belize,2022-01-17,760
Greece,2022-01-25,54433
High income,2022-01-13,6756333
Africa,2022-01-29,1192934
British Virgin Islands,2022-01-05,11
Morocco,2022-01-25,51386
Anguilla,2022-02-07,27
Nigeria,2022-01-18,244669
Samoa,2022-01-26,304
Guinea,2022-02-04,5892
England,2022-02-09,58260
Bahrain,2022-01-13,5023
Cambodia,2022-02-16,77343
Kosovo,2022-01-04,1546
Montenegro,2022-01-18,779
Luxembourg,2022-02-06,2352
Trinidad and Tobago,2022-02-16,1563
Malawi,2022-01-15,2842
South Africa,2022-02-10,83708
Poland,2022-01-15,183012
Hong Kong,2022-02-01,34451
Asia,2022-02-07,11362524
Azerbaijan,2022-02-14,37131
Bahamas,2022-01-24,434
Ethiopia,2022-02-10,78
Cyprus,2022-02-15,2073
Haiti,2022-01-29,2150
Northern Ireland,2022-02-16,2209
Syria,2022-01-19,3365
French Polynesia,2022-02-09,214
Timor,2022-01-28,1206
Cape Verde,2022-01-20,2857
Sierra Leone,2022-02-05,6243
Croatia,2022-02-13,3865
Malawi,2022-02-12,1211
Cuba,2022-01-14,179366
Poland,2022-01-07,145061
Burundi,2022-01-27,62
Uruguay,2022-01-08,4701
Malaysia,2022-01-03,156084
Scotland,2022-01-28,9402
Saudi Arabia,2022-01-19,183323
High income,2022-02-09,3631483
San Marino,2022-01-25,311
Palestine,2022-01-15,861
Guyana,2022-01-01,839
Ethiopia,2022-02-16,140401
Iceland,2022-01-31,1882
Myanmar,2022-02-05,92789
Cuba,2022-01-24,108897
Belize,2022-02-17,329
Aruba,2022-01-17,61
Moldova,2022-02-09,5268
Ghana,2022-01-29,84487
Oman,2022-01-04,11708
Venezuela,2022-01-08,126261
Bermuda,2022-01-12,132
Maldives,2022-01-05,254
Low income,2022-01-19,609865
Luxembourg,2022-01-19,6405
Bolivia,2022-01-14,78859
Croatia,2022-01-02,12066
Czechia,2022-01-18,59149
Qatar,2022-02-16,18015
Slovenia,2022-02-12,1901
Jersey,2022-02-12,90
Kenya,2022-01-04,81589
Sudan,2022-01-13,8915
Oceania,2022-02-18,188951
Haiti,2022-02-06,453
Maldives,2022-01-11,362
France,2022-02-12,189764
Libya,2022-01-15,14515
United Arab Emirates,2022-02-08,24840
Zambia,2022-02-08,15475
High income,2022-01-07,5639722
Turks and Caicos Islands,2022-01-28,122
Romania,2022-01-15,22027
